/* DATA DESCRIPTION:
Citation:	Esper, Oliver; Benz, Verena; Gersonde, Rainer (2016): Diatoms abundance in sediment core PS75/054-1 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.860928, 
	Asteromphalus parvulus [%] (A. parvulus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Azpeitia tabularis var. egregius [%] (A. tabularis var. egregius) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Azpeitia tabularis [%] (A. tabularis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Chaetoceros spp. vegetative cells [%] (Chaetoceros spp. veg) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Chaetoceros spp., resting spores [%] (Chaetoceros spp. rs) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Corethron criophilum [%] (C. criophilum) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Coscinodiscus spp. [%] (Coscinodiscus spp.) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Eucampia antarctica, resting spores [%] (E. antarctica rs) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis doliolus [%] (F. doliolus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis kerguelensis [%] (F. kerguelensis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis obliquecostata [%] (F. obliquecostata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis linearis [%] (F. linearis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis sublinearis (F. sublinearis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis ritscheri [%] (F. ritscheri) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis curta [%] (F. curta) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis rhombica [%] (F. rhombica) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis separanda [%] (F. separanda) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis pseudonana [%] (F. pseudonana) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis cylindrus [%] (F. cylindrus) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Hemidiscus cuneiformis [%] (H. cuneiformis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Navicula spp. [%] (Navicula spp.) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Navicula directa [%] (N. directa) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Nitzschia bicapitata [%] (N. bicapitata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Nitzschia sicula var. bicuneata [%] (N. sicula var. bicuneata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Nitzschia sicula var. rostrata [%] (N. sicula var. rostrata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Odontella weissflogii [%] (O. weissflogii) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Pseudo-nitzschia heimii (P-n heimii) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Pseudo-nitzschia lineola-turgiduloides group [%] (P-n lineola-turgiduloides gr) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Proboscia alata [%] (P. alata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms * COMMENT: sensu Jordan
	Rhizosolenia spp. [%] (Rhizosolenia spp.) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia antennata forma semispina [%] (R. antennata f semispina) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia bergonii [%] (R. bergonii) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia sp. [%] (Rhizosolenia sp.) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms * COMMENT: sp. A
	Rhizosolenia antennata [%] (R. antennata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Roperia tesselata [%] (R. tesselata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Stellarima microtrias [%] (S. microtrias) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassionema nitzschioides [%] (T. nitzschioides) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms * COMMENT: Form 1
	Thalassionema nitzschioides var. capitulata [%] (T. nitzschioides var. capitulata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassionema nitzschioides var. lanceolata [%] (T. nitzschioides var. lanceolata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassionema nitzschioides var. parva [%] (T. nitzschioides var. parva) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira antarctica [%] (T. antarctica) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira gracilis var. expecta [%] (T. gracilis var. expecta) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira gracilis [%] (T. gracilis) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira gravida [%] (T. gravida) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira lentiginosa [%] (T. lentiginosa) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira lineata [%] (T. lineata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira oestrupii [%] (T. oestrupii) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira oliverana [%] (T. oliverana) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira trifulta [%] (T. trifulta) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira tumida [%] (T. tumida) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira spp. [%] (Thalassiosira spp.) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Porosira pseudodenticulata [%] (P. pseudodenticulata) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Pleurosigma directum [%] (P. directum) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Rouxia leventerae [%] (R. leventerae) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiothrix antarctica [%] (T. antarctica) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Trichotoxon reinboldii [%] (T. reinboldii) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms
	Delphineis spp. [%] (Delphineis spp.) * PI: Esper, Oliver (https://orcid.org/0000-0002-4342-3471, oliver.esper@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/oliver-esper.html) * METHOD/DEVICE: Counting, diatoms * COMMENT: Species questionable
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	2440 data points
*/
Event	Depth sed [m]	A. curvatulus [%]	A. actinochilus [%]	A. hookeri [%]	A. hyalinus [%]	A. parvulus [%]	A. tabularis var. egregius [%]	A. tabularis [%]	Chaetoceros spp. veg [%]	Chaetoceros spp. rs [%]	C. criophilum [%]	Coscinodiscus spp. [%]	E. antarctica rs [%]	F. doliolus [%]	F. kerguelensis [%]	F. obliquecostata [%]	F. linearis [%]	F. sublinearis	F. ritscheri [%]	F. curta [%]	F. rhombica [%]	F. separanda [%]	F. pseudonana [%]	F. cylindrus [%]	H. cuneiformis [%]	Navicula spp. [%]	N. directa [%]	N. bicapitata [%]	N. sicula var. bicuneata [%]	N. sicula var. rostrata [%]	O. weissflogii [%]	P-n heimii	P-n lineola-turgiduloides gr [%]	P. alata [%] (sensu Jordan)	Rhizosolenia spp. [%]	R. antennata f semispina [%]	R. bergonii [%]	Rhizosolenia sp. [%] (sp. A)	R. antennata [%]	R. tesselata [%]	S. microtrias [%]	T. nitzschioides [%] (Form 1)	T. nitzschioides var. capitulata [%]	T. nitzschioides var. lanceolata [%]	T. nitzschioides var. parva [%]	T. antarctica [%]	T. gracilis var. expecta [%]	T. gracilis [%]	T. gravida [%]	T. lentiginosa [%]	T. lineata [%]	T. oestrupii [%]	T. oliverana [%]	T. trifulta [%]	T. tumida [%]	Thalassiosira spp. [%]	P. pseudodenticulata [%]	P. directum [%]	R. leventerae [%]	T. antarctica [%]	T. reinboldii [%]	Delphineis spp. [%] (Species questionable)
PS75/054-1TC	0.02	0.46	0.00	0.00	0.00	0.61	0.46	2.28	0.15	2.74	0.00	0.00	0.46	0.00	71.43	0.00	0.00	0	0.00	0.15	0.30	1.52	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.30	0.00	0.00	0.15	2.58	0.00	0.46	0.00	0.61	0.00	11.55	0.00	0.30	0.61	0.30	0.00	0.76	0.00	0.00	0.00	1.37	0.00	0.00
PS75/054-1TC	0.12	0.28	0.14	0.00	0.00	0.14	0.42	3.64	0.00	7.27	0.00	0.00	1.26	0.00	65.17	0.00	0.00	0.13986014	0.00	0.14	0.28	2.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12	0.00	0.28	0.00	1.40	0.14	11.05	0.00	0.28	0.56	0.42	0.14	0.56	0.00	0.00	0.00	2.52	0.00	0.00
PS75/054-1TC	0.22	0.79	0.00	0.00	0.00	0.00	0.48	1.74	0.16	10.94	0.00	0.32	1.27	0.00	66.88	0.00	0.00	0	0.00	0.00	0.16	1.27	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	1.74	0.00	0.32	0.16	0.63	0.16	8.56	0.00	0.00	0.63	0.16	0.00	0.95	0.00	0.32	0.00	1.90	0.00	0.00
PS75/054-1TC	0.32	0.22	0.44	0.22	0.00	0.00	0.66	3.06	0.00	17.90	0.00	0.00	1.53	0.00	56.55	0.00	0.00	0	0.00	0.00	0.44	0.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.218340611	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.22	1.31	0.00	0.22	0.00	1.31	0.00	11.35	0.00	0.22	0.44	0.22	0.00	0.66	0.00	0.00	0.00	1.75	0.00	0.22
PS75/054-1TC	0.42	0.00	0.00	0.00	0.00	0.46	0.70	1.16	0.00	21.58	0.00	0.00	0.93	0.00	57.54	0.00	0.00	0	0.00	0.23	0.46	1.39	0.00	0.00	0.00	0.46	0.00	0.00	0.23	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23	1.62	0.00	0.23	0.00	0.70	0.00	8.58	0.00	0.23	0.46	0.00	0.23	0.00	0.00	0.00	0.00	2.55	0.00	0.00
PS75/054-1TC	0.52	0.00	0.00	0.00	0.00	0.72	0.48	2.88	0.00	11.75	0.24	0.00	0.72	0.24	63.79	0.00	0.00	0	0.00	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.24	0.72	2.40	0.00	0.00	0.48	1.44	0.00	7.91	0.00	0.48	0.24	0.00	0.00	1.20	0.00	0.00	0.00	2.16	0.00	0.00
PS75/054-1TC	0.62	0.46	0.00	0.00	0.00	0.00	0.92	2.52	0.23	19.45	0.00	0.00	1.83	0.00	58.12	0.00	0.00	0	0.00	0.00	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.97	0.00	0.69	0.00	0.92	0.00	6.64	0.00	0.46	0.69	0.23	0.00	0.92	0.23	0.00	0.00	1.83	0.00	0.00
PS75/054-1TC	0.72	0.44	0.87	0.00	0.00	0.22	0.87	2.61	0.00	13.73	0.00	0.00	0.87	0.00	64.71	0.00	0.00	0	0.00	0.00	0.22	1.09	0.00	0.00	0.00	0.44	0.00	0.00	0.22	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.87	1.96	0.00	0.00	0.00	0.44	0.00	6.97	0.00	0.00	0.44	0.22	0.00	1.31	0.00	0.00	0.00	1.31	0.00	0.00
PS75/054-1TC	0.82	0.75	0.50	0.00	0.00	0.25	1.99	1.49	0.00	17.41	0.00	0.00	1.24	0.00	57.71	0.00	0.00	0	0.00	0.00	0.25	0.50	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	1.00	1.00	0.00	0.75	0.00	0.50	0.50	10.45	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	2.24	0.00	0.00
PS75/054-1	0.01	0.78	0.00	0.00	0.00	0.19	0.39	3.12	0.00	7.80	0.00	0.00	1.17	0.00	66.67	0.00	0.00	0	0.00	0.19	0.00	2.34	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00	0.58	1.75	0.00	0.00	0.00	0.39	0.00	10.33	0.00	0.39	0.39	0.19	0.00	0.97	0.00	0.00	0.00	1.75	0.00	0.00
PS75/054-1	0.12	1.55	0.22	0.00	0.22	0.44	0.66	2.43	0.00	18.14	0.00	0.00	1.55	0.00	52.65	0.00	0.00	0	0.00	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.22	0.22	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00	1.55	0.88	0.00	0.00	0.22	1.77	0.00	11.06	0.00	0.44	0.88	0.44	0.22	1.11	0.00	0.00	0.00	1.55	0.00	0.00
PS75/054-1	0.22	0.23	0.23	0.00	0.00	0.00	0.92	3.70	0.00	9.01	0.00	0.00	1.39	0.00	60.51	0.00	0.00	0	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00	0.00	0.46	1.15	0.00	0.23	0.00	0.69	0.00	15.94	0.00	0.00	0.92	0.92	0.00	0.46	0.00	0.00	0.00	2.77	0.00	0.00
PS75/054-1	0.32	0.41	0.00	0.00	0.00	0.41	0.62	2.07	0.00	37.68	0.00	0.00	1.04	0.00	41.41	0.00	0.00	0	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.21	0.00	0.00	0.21	0.00	0.00	0	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.21	1.04	0.00	0.00	0.41	1.86	0.21	8.28	0.00	0.21	0.41	0.41	0.00	0.21	0.00	0.00	0.00	2.07	0.00	0.00
PS75/054-1	0.42	0.99	0.00	0.00	0.00	0.00	0.99	3.47	0.00	15.35	0.25	0.00	0.99	0.00	59.41	0.00	0.00	0	0.00	0.25	0.00	0.50	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.25	0.00	0.00	0.25	1.98	0.00	0.25	0.25	0.50	0.00	10.89	0.00	0.25	0.00	0.25	0.00	0.74	0.00	0.00	0.00	1.73	0.00	0.00
PS75/054-1	0.52	0.19	0.96	0.00	0.00	0.39	0.00	2.12	0.00	14.84	0.00	0.00	6.74	0.00	53.76	0.19	0.19	0.192678227	0.00	0.39	0.19	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0	0.00	0.00	0.00	0.39	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.19	0.00	0.77	0.00	0.58	0.19	13.29	0.00	0.00	0.39	0.00	0.19	0.58	0.00	0.00	0.00	1.54	0.00	0.00
