/* DATA DESCRIPTION:
Citation:	Zielinski, Ulrich; Gersonde, Rainer; Sieger, Rainer; Fütterer, Dieter K (1998): Distribution of diatoms of sediment core PS1768-8 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.54631, 
	In supplement to: Zielinski, U et al. (1998): Quaternary surface water temperature estimations: calibration of a diatom transfer funtion for the Southern Ocean. Paleoceanography, 13(4), 365-383, https://doi.org/10.1029/98PA01320
Project(s):	Paleoenvironmental Reconstructions from Marine Sediments @ AWI (AWI_Paleo) (URI: https://www.awi.de/en/science/geosciences/marine-geology.html)
Coverage:	LATITUDE: -52.593000 * LONGITUDE: 4.476000
	DATE/TIME START: 1989-11-11T21:40:00 * DATE/TIME END: 1989-11-11T21:40:00
	MINIMUM DEPTH, sediment/rock: 0.02 m * MAXIMUM DEPTH, sediment/rock: 8.94 m
Event(s):	PS1768-8 (PS16/311) (URI: https://store.pangaea.de/Images/Cores/PS-stationcard/PS1768-stationcard.pdf) * LATITUDE: -52.593000 * LONGITUDE: 4.476000 * DATE/TIME: 1989-11-11T21:40:00 * ELEVATION: -3299.0 m * Recovery: 8.96 m * LOCATION: Shona Ridge * CAMPAIGN: ANT-VIII/3 (PS16) (URI: https://doi.org/10.2312/BzP_0074_1990) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163) * METHOD/DEVICE: Gravity corer (Kiel type) (SL) * COMMENT: 10 core sections: 0-0.44, 0.44-1.06, 1.06-2.06, 2.06-3.06, 3.06-4.06, 4.06-5.04, 5.04-6.04, 6.04-7.04, 7.04-8.04, 8.04-8.96 m
Parameter(s):	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE
	Actinocyclus actinochilus [%] (A. actinochilus) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Alveus marinus [%] (A. marinus) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Azpeitia tabularis var egregius [%] (A. tabularis var. egregius) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Chaetoceros spp. [%] (Chaetoceros spp.) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Eucampia antarctica [%] (E. antarctica) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis curta [%] (F. curta) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms * COMMENT: including F. cylindrus
	Fragilariopsis doliolus [%] (F. doliolus) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis kerguelensis [%] (F. kerguelensis) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis obliquecostata [%] (F. obliquecostata) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis rhombica [%] (F. rhombica) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis ritscheri [%] (F. ritscheri) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis separanda [%] (F. separanda) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Fragilariopsis sublinearis [%] (F. sublinearis) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Hemidiscus cuneiformis [%] (H. cuneiformis) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Nitzschia bicapitata [%] (N. bicapitata) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Porosira pseudodenticulata [%] (P. pseudodenticulata) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Pseudo-nitzschia turgiduloides [%] (P-n turgiduloides) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia antennata forma semispina [%] (R. antennata f semispina) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia bergonii [%] (R. bergonii) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Rhizosolenia hebetata forma semispina [%] (R. hebetata f semispina) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Roperia tessellata [%] (R. tessellata) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Stellarima microtrias [%] (S. microtrias) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassionema nitzschioides [%] (T. nitzschioides) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassionema nitzschioides group [%] (T. nitzschioides gr) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassionema nitzschioides var. parva [%] (T. nitzschioides var. parva) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira antarctica [%] (T. antarctica) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira gracilis var. expecta [%] (T. gracilis var. expecta) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira lentiginosa [%] (T. lentiginosa) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira oestrupii [%] (T. oestrupii) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiosira oliverana [%] (T. oliverana) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Thalassiothrix antarctica/longissima group [%] (T. antarc/long gr) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Diatoms indeterminata [%] (Diatoms indet) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
	Diatoms [#] (Diatoms) * PI: Gersonde, Rainer (https://orcid.org/0000-0002-7340-6269, rainer.gersonde@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/rainer-gersonde.html) * METHOD/DEVICE: Counting, diatoms
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	3201 data points
*/
Depth sed [m]	A. actinochilus [%]	A. marinus [%]	A. tabularis var. egregius [%]	Chaetoceros spp. [%]	E. antarctica [%]	F. curta [%]	F. doliolus [%]	F. kerguelensis [%]	F. obliquecostata [%]	F. rhombica [%]	F. ritscheri [%]	F. separanda [%]	F. sublinearis [%]	H. cuneiformis [%]	N. bicapitata [%]	P. pseudodenticulata [%]	P-n turgiduloides [%]	R. antennata f semispina [%]	R. bergonii [%]	R. hebetata f semispina [%]	R. tessellata [%]	S. microtrias [%]	T. nitzschioides [%]	T. nitzschioides gr [%]	T. nitzschioides var. parva [%]	T. antarctica [%]	T. gracilis var. expecta [%]	T. lentiginosa [%]	T. oestrupii [%]	T. oliverana [%]	T. antarc/long gr [%]	Diatoms indet [%]	Diatoms [#]
3.70	0.458	0.000	2.059	8.924	7.780	4.119	0.000	34.554	1.373	1.373	0.229	0.458	0.229	0.000	0.000	0.000	0.229	1.831	0.000	0.229	0.000	0.000	0.000	0.000	0.000	0.000	1.602	28.146	0.686	1.373	1.602	2.746	437
3.80	0.000	0.000	1.619	11.134	3.441	5.668	0.000	39.271	0.405	1.215	0.405	1.417	0.607	0.000	0.000	0.000	0.202	0.810	0.000	0.202	0.000	0.000	0.000	0.000	0.000	0.000	1.417	24.494	0.202	1.215	2.024	4.251	494
3.90	0.274	0.000	1.918	6.301	4.384	5.479	0.000	38.904	2.192	6.301	0.822	0.822	0.274	0.000	0.000	0.000	0.822	1.096	0.000	0.548	0.000	0.000	0.000	0.000	0.000	0.000	0.822	25.205	0.000	0.548	1.918	1.370	365
4.00	0.928	0.000	1.624	12.065	6.961	5.800	0.000	32.715	1.856	1.392	0.464	1.160	0.000	0.000	0.000	0.000	0.696	1.856	0.000	0.232	0.000	0.000	0.000	0.000	0.000	0.000	0.928	24.826	0.232	0.464	2.320	3.480	431
4.04	1.567	0.000	1.044	11.749	12.272	4.439	0.000	28.460	0.783	2.089	0.261	0.522	0.000	0.000	0.000	0.000	0.522	0.783	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.044	28.198	0.261	1.305	1.828	2.872	383
4.10	1.213	0.000	1.618	21.638	3.640	6.471	0.000	32.760	1.820	3.033	0.607	1.011	0.607	0.000	0.000	0.000	0.202	0.607	0.000	0.404	0.000	0.000	0.000	0.000	0.000	0.000	1.416	16.380	0.607	0.202	2.932	2.831	494
4.20	1.247	0.000	0.748	9.227	10.224	4.988	0.000	34.663	2.244	1.496	0.499	0.748	0.249	0.000	0.000	0.000	0.748	0.249	0.000	0.249	0.000	0.000	0.000	0.000	0.000	0.000	2.244	24.190	0.000	0.748	1.496	3.741	401
4.30	0.693	0.000	0.924	15.704	7.621	7.390	0.000	33.025	0.924	2.079	0.462	0.924	0.000	0.000	0.000	0.000	0.462	0.231	0.000	0.462	0.000	0.231	0.000	0.000	0.000	0.000	1.155	22.171	0.000	0.462	2.079	3.002	433
4.40	0.234	0.000	1.874	18.267	4.684	8.197	0.000	33.255	0.703	1.639	1.171	1.874	0.234	0.000	0.000	0.000	0.468	0.468	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.342	18.267	0.468	0.468	2.342	3.044	427
4.50	1.115	0.000	1.859	6.691	6.691	1.859	0.000	41.078	1.859	0.558	0.558	0.743	0.186	0.000	0.000	0.000	0.000	0.558	0.000	0.186	0.000	0.000	0.000	0.000	0.000	0.000	0.558	30.669	0.372	1.487	1.673	1.301	538
4.60	0.686	0.000	1.373	18.535	5.263	8.467	0.000	31.350	2.059	2.746	0.229	0.915	0.000	0.000	0.000	0.000	0.458	0.458	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.915	20.824	0.000	0.915	2.288	2.517	437
4.70	0.538	0.000	1.882	13.172	1.882	2.688	0.000	39.516	1.075	2.957	0.269	2.151	0.000	0.000	0.000	0.000	0.269	0.538	0.000	0.000	0.269	0.000	0.000	0.000	0.000	0.000	0.806	26.882	0.000	0.538	2.419	2.151	372
4.80	0.895	0.000	1.342	26.174	4.922	9.843	0.000	25.503	0.000	3.132	0.224	1.119	0.000	0.000	0.000	0.000	0.224	0.895	0.000	0.447	0.000	0.000	0.000	0.000	0.000	0.000	1.566	18.345	0.224	0.895	2.013	2.237	447
4.90	0.781	0.000	1.367	33.594	6.055	9.570	0.000	20.312	1.367	4.102	0.000	0.391	0.000	0.000	0.000	0.000	0.586	0.977	0.000	0.391	0.000	0.391	0.000	0.000	0.000	0.000	0.586	14.453	0.000	0.391	1.953	2.734	512
5.00	2.091	0.000	0.000	20.674	8.595	11.382	0.000	25.784	0.697	1.626	0.000	0.232	0.232	0.000	0.000	0.000	0.232	2.555	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.465	18.351	0.465	0.465	2.904	3.252	430
5.10	0.604	0.000	0.000	19.316	13.481	11.871	0.000	28.370	0.201	2.012	0.201	0.201	0.402	0.000	0.000	0.402	0.402	2.414	0.000	1.006	0.000	0.201	0.000	0.000	0.000	0.000	1.006	12.274	0.402	0.604	2.012	2.616	497
5.20	1.781	0.000	0.000	17.557	19.593	6.107	0.000	21.883	0.254	1.781	0.509	0.254	0.509	0.000	0.000	0.000	0.254	2.545	0.000	0.763	0.000	0.000	0.000	0.254	0.000	0.000	0.509	16.031	0.254	0.509	4.326	4.326	393
5.30	1.728	0.000	0.216	8.207	14.687	7.775	0.000	34.557	0.864	1.512	0.000	0.000	0.216	0.000	0.000	0.000	0.648	3.888	0.000	0.432	0.000	0.000	0.000	0.000	0.000	0.000	0.648	17.711	0.432	0.432	3.456	2.592	463
5.40	0.773	0.000	1.031	10.052	10.825	7.474	0.000	33.763	0.258	1.031	0.515	0.515	0.515	0.000	0.000	0.000	0.000	1.804	0.000	0.773	0.000	0.000	0.000	0.000	0.000	0.000	0.773	21.907	0.000	0.773	2.835	4.381	388
5.50	1.271	0.000	0.212	11.864	9.110	3.814	0.000	36.441	0.424	1.271	0.212	0.424	0.212	0.000	0.000	0.000	0.424	2.331	0.000	0.636	0.000	0.000	0.000	0.000	0.000	0.000	0.636	25.212	0.000	1.059	2.119	2.331	472
5.60	0.571	0.000	1.903	7.422	5.709	3.235	0.000	39.772	0.190	4.186	0.190	0.571	0.000	0.000	0.000	0.190	0.000	0.571	0.000	0.571	0.000	0.000	0.000	0.000	0.190	0.000	0.571	25.500	0.190	1.713	4.662	2.093	526
5.70	0.000	0.000	2.211	5.405	4.668	0.491	0.000	47.420	0.737	0.491	0.737	0.983	0.246	0.000	0.000	0.000	0.246	0.246	0.000	0.246	0.000	0.000	0.000	0.000	0.000	0.000	0.246	29.238	0.246	2.211	2.211	1.720	407
5.80	1.573	0.000	1.798	6.292	3.596	2.022	0.000	44.719	0.000	0.899	0.225	1.124	0.225	0.000	0.000	0.000	0.449	0.225	0.000	0.225	0.000	0.000	0.000	0.225	0.000	0.000	1.573	27.865	0.449	2.472	2.022	2.022	445
5.90	0.717	0.000	0.956	8.363	6.452	0.956	0.000	41.099	0.478	1.673	0.239	1.195	0.000	0.000	0.000	0.000	0.478	0.717	0.000	0.239	0.000	0.000	0.000	0.000	0.000	0.000	0.478	27.240	0.239	2.389	3.704	2.389	418
6.00	0.389	0.000	0.973	5.837	3.696	3.696	0.000	48.444	0.389	1.946	0.389	1.556	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.195	0.000	0.000	0.000	0.195	0.000	0.000	2.140	21.790	0.584	3.113	2.335	2.335	514
6.10	0.693	0.000	1.617	0.693	3.002	1.617	0.000	48.268	0.231	1.155	0.462	0.462	0.000	0.000	0.000	0.231	0.231	0.000	0.000	0.231	0.000	0.000	0.000	0.000	0.000	0.000	0.462	35.104	0.231	2.079	1.617	1.617	433
6.20	0.665	0.000	0.000	4.213	2.439	1.109	0.000	56.763	0.222	1.996	0.665	0.222	0.000	0.000	0.000	0.000	0.443	0.222	0.000	0.222	0.222	0.000	0.000	0.000	0.000	0.000	1.552	19.956	0.222	2.882	2.882	3.104	451
6.30	1.471	0.000	0.980	3.595	3.758	1.634	0.000	50.817	0.490	1.634	0.000	1.471	0.000	0.000	0.000	0.000	0.000	0.163	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.307	26.797	0.163	1.634	0.980	3.105	612
6.40	0.391	0.000	1.367	7.227	5.078	5.273	0.000	46.484	0.000	1.562	0.391	0.391	0.586	0.000	0.000	0.000	0.000	0.977	0.000	0.391	0.000	0.000	0.000	0.000	0.000	0.000	0.586	23.438	0.391	1.562	1.367	2.539	512
6.50	0.915	0.000	2.059	3.432	3.432	1.831	0.000	48.284	0.458	0.229	0.000	0.000	0.686	0.000	0.000	0.000	0.229	0.915	0.000	0.229	0.229	0.000	0.000	0.000	0.000	0.000	1.373	29.291	0.686	3.204	0.458	2.059	437
6.60	0.209	0.000	3.132	3.132	2.714	2.714	0.000	53.027	0.418	0.835	0.418	1.044	0.418	0.000	0.000	0.000	0.000	0.209	0.000	0.418	0.000	0.000	0.000	0.209	0.000	0.000	1.253	26.305	0.000	1.044	1.253	1.253	479
6.70	0.227	0.000	2.494	2.721	2.721	1.134	0.000	59.864	0.000	0.227	0.227	0.454	0.000	0.000	0.000	0.000	0.000	0.227	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.134	23.810	0.227	1.814	0.907	1.814	441
6.80	0.214	0.000	2.564	1.923	3.632	0.855	0.000	58.974	0.214	1.068	0.214	0.855	0.214	0.000	0.000	0.000	0.000	0.427	0.000	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.641	22.863	0.214	1.709	0.855	2.350	468
6.90	1.166	0.000	1.632	0.699	3.730	0.466	0.000	51.282	0.000	1.399	0.466	0.932	0.000	0.000	0.000	0.000	0.000	0.466	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.932	31.235	0.000	2.331	0.932	2.331	429
7.00	0.485	0.000	2.427	3.155	3.883	1.942	0.000	49.757	0.243	3.641	0.000	3.155	0.243	0.000	0.000	0.000	0.485	0.000	0.000	0.000	0.000	0.243	0.000	0.000	0.000	0.000	0.485	23.786	0.485	1.942	1.456	2.184	412
7.10	0.224	0.000	3.363	5.157	4.933	2.018	0.000	46.861	0.000	1.121	0.448	0.448	0.000	0.000	0.000	0.000	0.000	0.224	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.794	27.803	0.448	2.018	1.345	1.794	446
7.20	0.517	0.000	2.326	10.078	4.393	4.393	0.000	47.545	0.258	0.517	0.517	0.517	0.000	0.000	0.000	0.000	0.258	0.517	0.000	0.775	0.000	0.000	0.000	0.000	0.000	0.000	1.034	21.189	0.000	1.034	1.292	2.842	387
7.30	0.000	0.000	3.363	2.915	2.691	0.897	0.000	59.417	0.000	1.345	0.000	3.139	0.000	0.000	0.000	0.000	0.448	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.673	19.058	0.000	1.345	2.242	2.466	446
7.40	0.000	0.000	2.389	1.912	0.956	1.195	0.000	54.719	0.000	1.195	0.239	8.602	0.000	0.000	0.000	0.000	0.239	0.478	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.389	19.355	0.239	0.717	2.509	2.867	418
7.50	0.000	0.000	3.099	1.430	1.192	0.477	0.000	54.589	0.000	2.145	0.954	6.436	0.000	0.000	0.000	0.000	0.238	0.000	0.000	0.238	0.000	0.000	0.000	0.238	0.000	0.000	1.669	21.216	0.000	1.192	2.503	2.384	420
7.60	0.000	0.000	2.894	2.090	1.125	0.643	0.000	56.431	0.161	1.447	0.161	5.466	0.000	0.000	0.000	0.482	2.090	0.161	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.412	19.453	0.000	0.804	1.286	2.894	622
7.70	0.000	0.000	2.393	1.196	1.595	0.199	0.000	57.428	0.000	0.598	0.199	2.592	0.000	0.000	0.000	0.000	0.199	0.399	0.000	0.199	0.000	0.000	0.000	0.000	0.000	0.000	1.396	27.717	0.199	0.997	2.293	0.399	502
7.80	0.000	0.000	1.622	4.055	2.271	0.324	0.000	62.449	0.000	1.946	0.162	2.109	0.000	0.000	0.000	0.000	0.162	0.000	0.000	0.162	0.000	0.000	0.000	0.162	0.000	0.000	0.649	18.005	0.162	1.460	2.352	1.946	616
7.90	0.000	0.000	5.634	2.465	0.352	0.000	0.000	73.415	0.000	1.232	0.176	2.113	0.000	0.000	0.000	0.000	0.528	0.528	0.000	0.000	0.000	0.000	0.000	0.528	0.000	0.000	1.408	8.275	0.000	0.528	1.408	1.408	568
8.00	0.000	0.000	3.047	2.566	0.642	0.000	0.000	63.512	0.000	0.962	0.642	6.415	0.000	0.000	0.000	0.000	1.123	0.321	0.000	0.321	0.000	0.000	0.000	1.123	0.000	0.000	3.047	9.463	2.245	0.481	2.486	1.604	624
8.10	0.000	0.000	2.517	5.594	1.399	0.000	0.000	74.126	0.000	0.280	0.280	1.119	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.678	0.000	0.000	1.399	6.434	0.000	1.399	2.937	0.839	358
8.20	0.000	0.000	1.442	9.375	2.163	0.481	0.000	54.087	0.000	2.644	2.163	5.048	0.000	0.000	0.000	0.000	0.240	0.000	0.000	0.000	0.000	0.000	0.000	0.240	0.000	0.000	0.721	12.981	0.240	1.442	4.808	1.923	416
8.30	0.536	0.000	0.268	9.920	5.898	0.804	0.000	45.576	0.000	3.485	1.877	2.145	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.072	20.643	0.000	1.609	2.413	3.753	373
8.40	1.810	0.000	0.226	22.624	14.480	8.597	0.000	32.353	0.679	1.584	0.679	0.000	0.226	0.000	0.000	0.000	0.226	2.036	0.000	0.226	0.000	0.000	0.000	0.000	0.000	0.000	1.357	9.729	0.000	0.452	1.131	1.584	442
8.50	1.031	0.000	0.000	31.546	3.505	7.629	0.000	39.588	0.619	3.093	0.000	0.206	1.649	0.000	0.000	0.000	0.825	0.825	0.000	0.412	0.000	0.000	0.000	0.000	0.000	0.000	0.206	5.361	0.000	0.412	2.062	1.031	485
8.60	1.832	0.000	0.262	40.838	7.592	4.450	0.000	21.728	0.262	1.832	0.000	0.785	0.262	0.000	0.000	0.524	0.524	0.262	0.000	0.262	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.613	0.000	0.000	1.832	3.141	382
8.70	1.048	0.000	0.000	36.059	10.901	6.918	0.000	20.545	0.419	1.258	0.000	0.210	0.000	0.000	0.000	0.000	0.210	1.468	0.000	0.000	0.000	0.210	0.000	0.000	0.000	0.000	0.839	14.256	0.000	2.306	1.887	1.468	477
8.80	0.549	0.000	0.000	35.440	6.593	4.396	0.000	29.670	0.549	1.374	0.275	0.275	0.275	0.000	0.000	0.000	0.275	1.099	0.000	0.549	0.000	0.000	0.000	0.000	0.000	0.000	0.549	11.264	0.000	1.099	2.473	3.297	364
8.90	0.536	0.000	0.000	26.273	9.920	7.775	0.000	35.389	0.536	1.072	1.340	1.072	0.536	0.000	0.000	0.000	0.268	0.804	0.000	0.536	0.000	0.000	0.000	0.000	0.000	0.000	1.072	8.043	0.000	1.072	1.072	2.681	373
8.94	0.706	0.000	0.471	25.412	10.118	9.412	0.000	36.706	1.176	0.471	0.000	0.235	1.882	0.000	0.000	0.000	0.000	0.706	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.471	5.882	0.000	0.235	1.647	4.471	425
