/* DATA DESCRIPTION:
	Cocconeis fasciolata [%] (C. fasciolata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Cocconeis californica var. californica [%] (C. californica var. californica) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Cocconeis californica var. kerguelensis [%] (C. californica var. kerguelensis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Cocconeis melchioroides [%] (C. melchioroides) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Cocconeis imperatrix [%] (C. imperatrix) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Cocconeis sp. [%] (Cocconeis sp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: sp. 1
	Cocconeis sp. [%] (Cocconeis sp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: sp. 2
	Entopyla ocellata [%] (E. ocellata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fallacia marnierii [%] (F. marnierii) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Gomphomenopsis littoralis [%] (G. littoralis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Grammatophora angulosa [%] (G. angulosa) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Licmophora gracilis [%] (L. gracilis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Melosira adeliae [%] (M. adeliae) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Navicula directa [%] (N. directa) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Navicula glaciei [%] (N. glaciei) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Navicula imperfecta [%] (N. imperfecta) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Navicula perminuta [%] (N. perminuta) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Paralia sulcata [%] (P. sulcata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Planothidium vicentii [%] (P. vicentii) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Pseudogomphonema kamtschaticum [%] (P. kamtschaticum) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Actinocyclus actinochilus [%] (A. actinochilus) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Berkeleya spp. [%] (Berkeleya spp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Corethron pennatum [%] (C. pennatum) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Eucampia antarctica var. recta [%] (E. antarctica var. recta) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis curta [%] (F. curta) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis cylindrus [%] (F. cylindrus) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis nana [%] (F. nana) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis obliquecostata [%] (F. obliquecostata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis peragallii [%] (F. peragallii) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis rhombica [%] (F. rhombica) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis ritscheri [%] (F. ritscheri) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis sublinearis [%] (F. sublinearis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis sublinearis [%] (F. sublinearis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: Fragilariopsis sublin/obliq
	Fragilariopsis vanheurckii [%] (F. vanheurckii) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Denticulopsis spp. [%] (Denticulopsis spp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Nitzschia stellata [%] (N. stellata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Nitzschia taeniiformis [%] (N. taeniiformis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Odontella weissflogii [%] (O. weissflogii) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Porosira glacialis [%] (P. glacialis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Porosira pseudodenticulata [%] (P. pseudodenticulata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Porosira spp. [%] (Porosira spp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Stellarima microtrias [%] (S. microtrias) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: rs and veg
	Synedropsis laevis [%] (S. laevis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Synedropsis recta [%] (S. recta) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Synedra spp. [%] (Synedra spp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: Synedra/Synedropsis spp.
	Synedropsis sp. [%] (Synedropsis sp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiosira antarctica [%] (T. antarctica) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: T1=cold
	Asteromphalus hookeri [%] (A. hookeri) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Asteromphalus hyalinus [%] (A. hyalinus) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Eucampia antarctica var. antarctica [%] (E. antarctica var. antarctica) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis pseudonana [%] (F. pseudonana) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis separanda [%] (F. separanda) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Proboscia inermis [%] (P. inermis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: winter
	Proboscia inermis [%] (P. inermis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: spring
	Proboscia alata [%] (P. alata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Proboscia spp. [%] (Proboscia spp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Pseudo-nitzschia turgiduloides [%] (P-n turgiduloides) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Rhizosolenia antennata forma antennata [%] (R. antennata f antennata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Rhizosolenia antennata forma semispina [%] (R. antennata f semispina) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Rhizosolenia polydactyla forma polydactila [%] (R. polydactyla f polydactila) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Rhizosolenia simplex [%] (R. simplex) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Shionodiscus gracilis var. expectus [%] (S. gracilis var. expectus) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Shionodiscus gracilis var. gracilis [%] (S. gracilis var. gracilis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Shionodiscus frenguelliopsis [%] (S. frenguelliopsis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiosira antarctica [%] (T. antarctica) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: veg+RS
	Thalassiosira gravida [%] (T. gravida) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiosira lentiginosa [%] (T. lentiginosa) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiosira maculata [%] (T. maculata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiosira oliverana [%] (T. oliverana) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiosira ritscheri [%] (T. ritscheri) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiosira scotia [%] (T. scotia) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiosira antarctica [%] (T. antarctica) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: Thalassiosira antarctica/scotia
	Thalassiosira tumida [%] (T. tumida) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Thalassiothrix antarctica [%] (T. antarctica) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Trichotoxon reinboldii [%] (T. reinboldii) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Azpeitia tabularis [%] (A. tabularis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Coscinodiscus oculus-iridis [%] (C. oculus-iridis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Fragilariopsis kerguelensis [%] (F. kerguelensis) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Nitzschia bicapitata [%] (N. bicapitata) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Shionodiscus oestrupii [%] (S. oestrupii) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Stephanopyxis turris [%] (S. turris) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Actinocyclus ingens [%] (A. ingens) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Cladogramma sp. [%] (Cladogramma sp.) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Rouxia constricta [%] (R. constricta) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Rouxia leventerae [%] (R. leventerae) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Diatoms indeterminata [%] (Diatoms indet) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Chaetoceros, resting spores [%] (Chaetoceros rs) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Total [%] (Total) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Diatoms [#] (Diatoms) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: counts
	Diatom valves, per unit sediment mass [#/g] (Diatom valv/sed) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de)
	Diatoms, seasonal sea ice [%] (Diatom season sea ice) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: without CRS
	Diatoms, open ocean cold [%] (Diatom open oce cold) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: without CRS
	Diatoms, open ocean warm [%] (Diatom open oce warm) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: without CRS
	Diatoms, fossil [%] (Diatom fossil) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: without CRS
	Diatoms, benthic [%] (Diatom benthic) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: benthic and epiphytic assemblage, without CRS
	Diatom valves, per unit sediment mass [#/g] (Diatom valv/sed) * PI: Vorrath, Maria-Elena (https://orcid.org/0000-0001-7208-1186, maria-elena.vorrath@awi.de) * COMMENT: without CRS
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	7676 data points
*/
Depth sed [m]	A. brevipes [%]	A. copulata [%]	A. coffeaeformis [%]	C. costata [%]	C. dalmannii [%]	C. fasciolata [%]	C. californica var. californica [%]	C. californica var. kerguelensis [%]	C. melchioroides [%]	C. imperatrix [%]	Cocconeis sp. [%] (sp. 1)	Cocconeis sp. [%] (sp. 2)	E. ocellata [%]	F. marnierii [%]	G. littoralis [%]	G. angulosa [%]	L. gracilis [%]	M. adeliae [%]	N. directa [%]	N. glaciei [%]	N. imperfecta [%]	N. perminuta [%]	P. sulcata [%]	P. vicentii [%]	P. kamtschaticum [%]	A. actinochilus [%]	Berkeleya spp. [%]	C. pennatum [%]	E. antarctica var. recta [%]	F. curta [%]	F. cylindrus [%]	F. nana [%]	F. obliquecostata [%]	F. peragallii [%]	F. rhombica [%]	F. ritscheri [%]	F. sublinearis [%]	F. sublinearis [%] (Fragilariopsis sublin/obliq)	F. vanheurckii [%]	Denticulopsis spp. [%]	N. stellata [%]	N. taeniiformis [%]	O. weissflogii [%]	P. glacialis [%]	P. pseudodenticulata [%]	Porosira spp. [%]	S. microtrias [%] (rs and veg)	S. laevis [%]	S. recta [%]	Synedra spp. [%] (Synedra/Synedropsis spp.)	Synedropsis sp. [%]	T. antarctica [%] (T1=cold)	A. hookeri [%]	A. hyalinus [%]	E. antarctica var. antarctica [%]	F. pseudonana [%]	F. separanda [%]	P. inermis [%] (winter)	P. inermis [%] (spring)	P. alata [%]	Proboscia spp. [%]	P-n turgiduloides [%]	R. antennata f antennata [%]	R. antennata f semispina [%]	R. polydactyla f polydactila [%]	R. simplex [%]	S. gracilis var. expectus [%]	S. gracilis var. gracilis [%]	S. frenguelliopsis [%]	T. antarctica [%] (veg+RS)	T. gravida [%]	T. lentiginosa [%]	T. maculata [%]	T. oliverana [%]	T. ritscheri [%]	T. scotia [%]	T. antarctica [%] (Thalassiosira antarctica/scotia)	T. tumida [%]	T. antarctica [%]	T. reinboldii [%]	A. tabularis [%]	C. oculus-iridis [%]	F. kerguelensis [%]	N. bicapitata [%]	S. oestrupii [%]	S. turris [%]	A. ingens [%]	Cladogramma sp. [%]	R. constricta [%]	R. leventerae [%]	Diatoms indet [%]	Chaetoceros rs [%]	Total [%]	Diatoms [#] (counts)	Diatom valv/sed [#/g]	Diatom season sea ice [%] (without CRS)	Diatom open oce cold [%] (without CRS)	Diatom open oce warm [%] (without CRS)	Diatom fossil [%] (without CRS)	Diatom benthic [%] (benthic and epiphytic assembl...)	Diatom valv/sed [#/g] (without CRS)
0.00	0	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.20	0	0.0	0.0	0.00	0.00	0.00	0.40	0.00	0.00	0.00	1.20	0.00	0.40	0.00	2.60	0.00	0	0.40	0.20	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.40	1.80	0.20	0.00	0.40	0.40	0.00	0.60	0	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.20	0.40	0.00	0.60	0.80	1.20	1.40	3.60	0.20	0.80	0.00	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.20	3.40	0.00	0.00	0.00	0.00	0	0.00	0.00	0.80	76.00	100	500	112000000.000000	35.06	49.44	11.69	0.00	2.25	27200000.000000
0.04	0	0.00	0	0.20	0.00	0.10	0.10	0.00	0.00	0.00	0.00	0.1	0.00	0.00	0.00	0	0.0	0.0	0.20	0.00	0.00	0.20	0.00	0.00	0.00	0.50	0.00	0.20	0.10	1.39	1.09	0	0.00	0.00	0.40	0.00	0.20	0.00	0.10	0.00	0.00	0.00	1.49	0.40	0.10	0.10	0.20	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.10	1.19	0.10	0.10	0.00	0.20	0.00	0.50	0.00	0.20	1.19	1.39	1.49	4.37	0.00	0.79	0.00	0.00	0.00	0.10	0.00	0.10	0.00	0.00	0.00	0.00	1.49	0.10	0.00	0.00	0.00	0	0.00	0.00	0.20	79.27	100	1008	61500000.000000	30.02	56.35	7.16	0.00	4.62	13200000.000000
0.40	0	0.00	0	0.00	0.00	0.37	0.00	0.00	0.37	0.00	0.00	0.0	0.00	0.00	0.00	0	0.0	0.0	0.19	0.00	0.00	0.00	0.00	0.00	0.37	0.74	0.00	0.00	0.19	1.11	1.48	0	0.00	0.00	0.00	0.19	0.00	0.19	0.00	0.00	0.00	0.00	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.37	0.00	0.00	2.04	0.19	0.00	0.56	0.74	0.00	2.78	0.00	0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0	0.00	0.00	0.56	84.97	100	539	116000000.000000	27.87	58.38	5.84	0.00	5.65	12800000.000000
0.80	0	0.00	0	0.00	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0	0.0	0.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.00	0.20	0.20	1.39	0.59	0	0.59	0.00	0.20	0.20	0.00	0.00	0.20	0.00	0.00	0.00	2.57	0.40	0.20	0.00	0.00	0.00	0.00	0	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.20	0.00	0.59	0.00	0.20	0.79	5.94	0.00	2.38	0.00	0.20	0.00	0.00	0.20	0.79	0.40	0.20	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	0.00	0	0.00	0.00	1.39	77.23	100	505	74700000.000000	39.59	44.65	7.88	0.00	2.44	16300000.000000
1.20	0	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0	0.0	0.0	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.00	0.22	0.00	2.41	0.00	0	0.22	0.00	0.00	0.44	0.22	0.00	0.22	0.00	0.00	0.00	0.44	0.00	0.44	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.97	0.00	0.00	0.00	0.44	0.22	0.88	0.00	0.44	0.22	0.44	0.44	0.66	0.00	0.22	0.00	0.00	0.00	0.22	0.00	0.00	0.22	0.00	0.00	0.00	1.31	0.00	0.00	0.00	0.00	0	0.00	0.00	0.22	86.65	100	457	202000000.000000	36.04	51.29	7.72	0.00	1.19	25100000.000000
1.28	0	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.21	0	0.0	0.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.03	0.00	0.00	0.00	1.24	0.00	0	0.41	0.00	0.21	0.00	0.41	0.00	0.00	0.00	0.00	0.00	1.24	0.21	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.21	0.00	0.00	0.00	0.21	0.00	1.03	0.00	1.03	1.03	0.83	1.24	2.89	0.00	0.62	0.00	0.00	0.00	0.00	0.21	0.00	0.00	0.21	0.00	0.00	0.83	0.00	0.00	0.00	0.00	0	0.00	0.00	0.62	83.88	100	485	118000000.000000	26.53	59.59	8.16	0.00	2.24	14900000.000000
1.36	0	0.00	0	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0	0.0	0.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	1.17	0.33	0	0.00	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.17	0.00	0.17	0.50	0.00	0.17	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.00	0.00	0.00	0.50	0.00	0.50	0.00	0.50	1.50	1.83	0.00	2.17	0.00	0.50	0.00	0.00	0.17	0.00	1.17	0.00	0.00	0.17	0.00	0.00	1.67	0.00	0.00	0.00	0.00	0	0.00	0.00	0.67	85.00	100	600	143000000.000000	23.61	59.55	12.53	0.00	2.46	20300000.000000
1.44	0	0.00	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0	0.0	0.0	0.00	0.00	0.00	0.00	0.00	0.00	0.19	0.75	0.00	0.94	0.00	0.75	0.19	0	0.19	0.19	0.19	0.19	0.19	0.00	0.00	0.00	0.19	0.00	0.75	0.19	0.00	0.75	0.19	0.00	0.00	0	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.56	1.51	2.82	0.00	0.75	0.19	0.00	0.19	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.56	0.00	0.00	0.00	0.00	0	0.00	0.00	0.75	86.44	100	533	70400000.000000	37.58	46.14	9.81	0.00	2.92	12700000.000000
